price,temperature_2m (°C),cloud_cover (%),wind_speed_100m (km/h),shortwave_radiation (W/m²),apparent_temperature (°C),direct_radiation (W/m²),diffuse_radiation (W/m²),wind_gusts_10m (km/h),relative_humidity_2m (%),hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,no_laborable
70.46,17.2468085106383,64.80851063829788,15.110638297872342,816.3829787234042,15.317021276595744,634.5957446808511,181.7872340425532,29.982978723404255,36.53191489361702,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
122.08,17.368085106382978,68.61702127659575,16.482978723404255,709.3191489361702,14.746808510638298,527.531914893617,181.7872340425532,30.782978723404256,37.361702127659576,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
143.62,17.131914893617022,72.91489361702128,17.904255319148938,556.1276595744681,13.657446808510638,381.74468085106383,174.38297872340425,31.606382978723403,39.191489361702125,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
153.28,16.45531914893617,79.0,18.272340425531915,365.9574468085106,12.872340425531915,214.48936170212767,151.46808510638297,31.185106382978724,41.765957446808514,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
230.63,15.368085106382978,82.63829787234043,18.2531914893617,192.3404255319149,12.117021276595745,91.74468085106383,100.59574468085107,28.751063829787235,46.680851063829785,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
156.63,13.646808510638298,82.14893617021276,18.206382978723404,46.42553191489362,10.72340425531915,13.48936170212766,32.93617021276596,23.763829787234044,52.276595744680854,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
103.52,12.551063829787234,84.34042553191489,15.991489361702127,0.5106382978723404,9.914893617021276,0.02127659574468085,0.48936170212765956,18.57659574468085,56.340425531914896,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
77.54,11.659574468085106,83.1063829787234,14.831914893617022,0.0,9.119148936170212,0.0,0.0,15.985106382978723,60.59574468085106,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
74.77,10.808510638297872,80.12765957446808,14.153191489361703,0.0,8.380851063829788,0.0,0.0,15.057446808510639,64.46808510638297,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
77.36,10.193617021276596,74.34042553191489,13.751063829787233,0.0,7.772340425531915,0.0,0.0,14.804255319148934,66.74468085106383,0.0,1.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0
77.9,9.570212765957447,73.95744680851064,13.491489361702127,0.0,7.176595744680851,0.0,0.0,14.570212765957447,70.02127659574468,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0
77.74,9.097872340425532,75.93617021276596,13.029787234042553,0.0,6.782978723404256,0.0,0.0,13.970212765957447,72.36170212765957,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0
77.11,8.54468085106383,71.14893617021276,12.568085106382979,0.0,6.223404255319149,0.0,0.0,12.910638297872339,74.93617021276596,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0
80.41,8.206382978723404,75.14893617021276,12.02340425531915,0.0,5.872340425531915,0.0,0.0,12.738297872340427,75.46808510638297,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0
144.93,8.029787234042553,75.95744680851064,11.787234042553191,0.0,5.661702127659575,0.0,0.0,12.67659574468085,75.57446808510639,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0
133.18,7.8936170212765955,77.59574468085107,11.208510638297872,0.0,5.565957446808511,0.0,0.0,12.291489361702128,75.57446808510639,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0
97.02,8.248936170212765,78.31914893617021,10.591489361702127,13.46808510638298,5.944680851063829,2.5531914893617023,10.914893617021276,12.102127659574467,74.57446808510639,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0
